SitUp.png,腹筋,200001,100001
BackEx.png,背筋,200002,100001
PushUp.png,腕立て伏せ,200003,100001
Squat.png,スクワット,200004,100001
Run_jog.png,ジョギング,200005,100003
stretch.png,ストレッチ,200006,100002
